time,vx,vy,yaw,duty
9.200460672378540039e+00,5.890374411676571054e-01,-6.505231800905206252e-02,-2.042318452223600145e-02,4.499999999999999833e-02
9.209013223648071289e+00,5.914337306131147720e-01,-6.700215465598594045e-02,-2.188878543285077347e-02,4.499999999999999833e-02
9.217339992523193359e+00,6.034920161203339850e-01,-6.556557645531960188e-02,-2.066053043961962529e-02,4.499999999999999833e-02
9.226075172424316406e+00,6.038846261659877035e-01,-6.031473075139563017e-02,-1.895951193764929335e-02,4.499999999999999833e-02
9.234017133712768555e+00,6.051030375159317520e-01,-5.996645730177006112e-02,-1.911598967253902437e-02,4.499999999999999833e-02
9.242499113082885742e+00,6.114611154502715973e-01,-5.681581402083988458e-02,-2.102510875305807839e-02,4.499999999999999833e-02
9.250524282455444336e+00,6.180735953987348541e-01,-5.299934280352232990e-02,-2.213530360470812239e-02,4.499999999999999833e-02
9.258883714675903320e+00,6.182235546543992655e-01,-4.889202240741637173e-02,-2.123028521663938503e-02,4.499999999999999833e-02
9.266996860504150391e+00,6.278389556402150795e-01,-4.641835534521584344e-02,-2.286014521811988512e-02,4.499999999999999833e-02
9.275357246398925781e+00,6.249603164188489712e-01,-3.450242459983872412e-02,-2.126654490270445466e-02,4.499999999999999833e-02
9.284259796142578125e+00,6.268535221218591857e-01,-3.093741206445650010e-02,-2.282092022687465249e-02,4.499999999999999833e-02
9.292374849319458008e+00,6.250123190345563406e-01,-2.501981973325424422e-02,-2.354977546678166042e-02,4.499999999999999833e-02
9.300484418869018555e+00,6.246757400373097457e-01,-2.216010430194253339e-02,-2.163754716261767283e-02,4.499999999999999833e-02
9.309150218963623047e+00,6.333210525924012346e-01,-2.165152650753482053e-02,-2.177033952696296251e-02,4.499999999999999833e-02
9.317339658737182617e+00,6.365894812416585946e-01,-1.933853494046614691e-02,-2.224573235538822996e-02,4.499999999999999833e-02
9.325378894805908203e+00,6.361734824045689463e-01,-1.773611936088856020e-02,-2.261633147754725862e-02,4.499999999999999833e-02
9.334034919738769531e+00,6.346861335279532224e-01,-1.884960107064991008e-02,-2.319907870811770828e-02,4.499999999999999833e-02
9.342591524124145508e+00,6.430841676318765909e-01,-2.787621294820984488e-02,-2.789776026977841550e-02,4.499999999999999833e-02
9.350562334060668945e+00,6.386478861482174363e-01,-3.019416174021029645e-02,-2.186310306027381897e-02,4.499999999999999833e-02
9.358927249908447266e+00,6.435693793127862383e-01,-3.481332791578129610e-02,-2.362083950552464409e-02,4.499999999999999833e-02
9.367332458496093750e+00,6.480063684794632461e-01,-3.679205824428931348e-02,-2.441726842203291448e-02,4.499999999999999833e-02
9.375890731811523438e+00,6.442453040796364272e-01,-4.178438640987024166e-02,-2.321966511923126419e-02,4.499999999999999833e-02
9.384221792221069336e+00,6.470923500555094687e-01,-4.173273444326652121e-02,-2.409649248682156283e-02,4.499999999999999833e-02
9.392400979995727539e+00,6.514775884854702159e-01,-4.323517520963754412e-02,-2.610562224555945318e-02,4.499999999999999833e-02
9.400214910507202148e+00,6.562951646495711611e-01,-4.548602735259987817e-02,-2.689370591052945084e-02,4.499999999999999833e-02
9.409125089645385742e+00,6.564321924563352173e-01,-4.629330439245757378e-02,-2.582668848812015583e-02,4.499999999999999833e-02
9.417500734329223633e+00,6.583123861460522530e-01,-4.668043882665014188e-02,-2.620802553179935046e-02,4.499999999999999833e-02
9.425626993179321289e+00,6.589577242821776926e-01,-4.038742034639705020e-02,-2.646909139133317088e-02,4.499999999999999833e-02
9.434251785278320312e+00,6.593526276600052416e-01,-4.309468807334773666e-02,-2.471831882435984729e-02,4.499999999999999833e-02
9.442416906356811523e+00,6.655791428973432122e-01,-4.464692766225372700e-02,-2.573292580608962238e-02,4.499999999999999833e-02
9.450280189514160156e+00,6.637191136776430245e-01,-4.347900718127242770e-02,-2.687201337514519284e-02,4.499999999999999833e-02
9.458836317062377930e+00,6.744182554521027662e-01,-4.616971318042396855e-02,-2.989812026372595452e-02,4.499999999999999833e-02
9.467468261718750000e+00,6.775374339815841696e-01,-4.619535043119891993e-02,-2.817301616939574954e-02,4.499999999999999833e-02
9.475702047348022461e+00,6.672050549084777016e-01,-4.552299895498993637e-02,-2.721843324212615614e-02,4.499999999999999833e-02
9.484034776687622070e+00,6.679768360597130306e-01,-4.564010037825207144e-02,-2.613442549189525649e-02,4.499999999999999833e-02
9.492175340652465820e+00,6.696786447565364897e-01,-4.528449938515281825e-02,-2.560988408782896228e-02,4.499999999999999833e-02
9.500306844711303711e+00,6.748916232667169224e-01,-4.525963335622921330e-02,-2.507040443796264284e-02,4.499999999999999833e-02
9.509271383285522461e+00,6.765878993490914706e-01,-5.067140914487457126e-02,-2.801329158932908819e-02,4.499999999999999833e-02
9.517489433288574219e+00,6.825496254055714029e-01,-4.763831272137639128e-02,-2.773741138148061100e-02,4.499999999999999833e-02
9.525664567947387695e+00,6.785216521517221100e-01,-5.102692089632435840e-02,-2.638190770533915472e-02,4.499999999999999833e-02
9.534222841262817383e+00,6.739681988119607947e-01,-5.436215900990187810e-02,-2.381930577338496266e-02,4.499999999999999833e-02
9.542603492736816406e+00,6.765009388027867221e-01,-5.156757274228416371e-02,-2.239042332734522342e-02,4.499999999999999833e-02
9.551070213317871094e+00,6.696640054992014646e-01,-5.850229803103219883e-02,-2.020451927933249875e-02,4.499999999999999833e-02
9.559091806411743164e+00,6.795324120975274607e-01,-6.038179457384489079e-02,-1.833779948678415303e-02,4.499999999999999833e-02
9.566903352737426758e+00,6.786580739518541794e-01,-6.344252652317704244e-02,-1.853137126411014829e-02,4.499999999999999833e-02
9.575602769851684570e+00,6.830010899358041065e-01,-6.793001662839881494e-02,-1.856052909534485970e-02,4.499999999999999833e-02
9.584011077880859375e+00,6.810659516923235346e-01,-7.253777519913112704e-02,-1.741361845814605111e-02,4.499999999999999833e-02
9.592658281326293945e+00,6.749391653090948129e-01,-7.357809153660338497e-02,-1.590209942858171466e-02,4.499999999999999833e-02
9.600676298141479492e+00,6.814562850649428238e-01,-8.127836412158195856e-02,-1.762660921457590360e-02,4.499999999999999833e-02
9.609207630157470703e+00,6.808612118943792035e-01,-8.062796628368761043e-02,-1.715752135329764658e-02,4.499999999999999833e-02
9.617472648620605469e+00,6.886900217607185848e-01,-8.122627905197894738e-02,-1.693136463909148889e-02,4.499999999999999833e-02
9.625994443893432617e+00,6.889961760013760816e-01,-8.242745846084914563e-02,-1.660868941600682561e-02,4.499999999999999833e-02
9.634570837020874023e+00,6.918283026755485121e-01,-8.095645198168405221e-02,-1.627318775216405472e-02,4.499999999999999833e-02
9.642325878143310547e+00,6.894157786987488157e-01,-8.407867749005595859e-02,-1.610165325598198957e-02,4.499999999999999833e-02
9.650515317916870117e+00,6.931625954459442740e-01,-8.234927542499567710e-02,-1.467230566749009625e-02,4.499999999999999833e-02
9.658981084823608398e+00,6.908571964123779718e-01,-8.165098238573520462e-02,-1.437512630860428645e-02,4.499999999999999833e-02
9.667323112487792969e+00,6.892610611602936199e-01,-7.861647885841030470e-02,-1.333656770100511389e-02,4.499999999999999833e-02
9.675656557083129883e+00,6.954933371642635365e-01,-7.493385668792559851e-02,-1.208271607923422711e-02,4.499999999999999833e-02
9.683971405029296875e+00,6.880659441192861214e-01,-6.681397525434237816e-02,-8.228866399659700778e-03,4.499999999999999833e-02
9.691898584365844727e+00,6.906668362193452149e-01,-6.817043865760422094e-02,-8.962710706500417665e-03,4.499999999999999833e-02
9.700508832931518555e+00,6.898317571260161873e-01,-6.781971308819520483e-02,-9.554679642092438197e-03,4.499999999999999833e-02
9.709217786788940430e+00,6.898259150217763702e-01,-6.668919072789604441e-02,-9.412283890389153487e-03,4.499999999999999833e-02
9.717642068862915039e+00,6.877188469786676972e-01,-6.366099888124424067e-02,-8.734360529920366309e-03,4.499999999999999833e-02
9.726037740707397461e+00,6.921597011946608591e-01,-6.185162657302909622e-02,-8.139802876828116859e-03,4.499999999999999833e-02
9.734032392501831055e+00,6.910716970219052957e-01,-6.137476781333914971e-02,-6.809634492520959953e-03,4.499999999999999833e-02
9.742489814758300781e+00,6.904913113620554377e-01,-5.789051539130860707e-02,-6.531620808404187475e-03,4.499999999999999833e-02
9.750556468963623047e+00,6.906416269931237029e-01,-5.433195448619505818e-02,-5.616001648040556786e-03,4.499999999999999833e-02
9.758967638015747070e+00,6.870988628767009665e-01,-5.430369745428449690e-02,-5.890582704550417249e-03,4.499999999999999833e-02
9.767387151718139648e+00,6.887569668832066450e-01,-5.582828065034388387e-02,-4.436363436520961330e-03,4.499999999999999833e-02
9.775731563568115234e+00,6.885086244611764439e-01,-5.573450613161736594e-02,-2.873365650752207449e-03,4.499999999999999833e-02
9.784271001815795898e+00,6.847462352912523365e-01,-5.413107399448642554e-02,-3.384818679458558802e-03,4.499999999999999833e-02
9.792897939682006836e+00,6.842327845061365599e-01,-4.988145363113916791e-02,-3.216022295777638731e-03,4.499999999999999833e-02
9.800582408905029297e+00,6.880915588963408824e-01,-4.836001145160498393e-02,-2.449322048639597862e-03,4.499999999999999833e-02
9.809219837188720703e+00,6.853473927175763869e-01,-4.796915057157418588e-02,-2.670203494222002632e-03,4.499999999999999833e-02
9.817586660385131836e+00,6.815818228589350936e-01,-4.855405653585650322e-02,-2.558261375210188048e-03,4.499999999999999833e-02
9.826173305511474609e+00,6.905685449008132082e-01,-4.944808978224153606e-02,-1.209505641838543944e-03,4.499999999999999833e-02
9.834016799926757812e+00,6.906709883488807433e-01,-5.005372288772171746e-02,-8.585930566370417877e-04,4.499999999999999833e-02
9.842318058013916016e+00,6.906335972613807384e-01,-4.743594534824428777e-02,2.478120867493509380e-06,4.499999999999999833e-02
9.855216503143310547e+00,6.888930123072418699e-01,-4.894072686564503172e-02,3.845678624593137571e-04,4.499999999999999833e-02
9.859097242355346680e+00,6.919100473765087411e-01,-4.835235745619581582e-02,9.333264174811637358e-04,4.499999999999999833e-02
9.867540836334228516e+00,6.969787871725832140e-01,-4.875780729677982317e-02,5.507794661110691683e-04,4.499999999999999833e-02
9.876184225082397461e+00,6.936016818619897828e-01,-5.271242833440117209e-02,6.028443064953030450e-04,4.499999999999999833e-02
9.884323596954345703e+00,6.924488343270592816e-01,-5.464868399628762530e-02,1.316913081712539797e-03,4.499999999999999833e-02
9.892264842987060547e+00,6.941272567842627916e-01,-5.258219833309931562e-02,2.580625431554955853e-03,4.499999999999999833e-02
9.900110244750976562e+00,6.966320657639544223e-01,-5.217953029389758163e-02,2.634693209111478585e-03,4.499999999999999833e-02
9.909188032150268555e+00,6.903190851993239452e-01,-5.351410525761013393e-02,2.791820589672858264e-03,4.499999999999999833e-02
9.917490720748901367e+00,6.899317786596694813e-01,-5.457265015450961376e-02,3.674401070136780380e-03,4.499999999999999833e-02
9.925454854965209961e+00,6.935575541432930091e-01,-5.669592131958862968e-02,4.100962771857068374e-03,4.499999999999999833e-02
9.933943510055541992e+00,6.925728585273545068e-01,-5.362882865294728296e-02,6.872845505735598187e-03,4.499999999999999833e-02
9.942273855209350586e+00,6.959230804507534618e-01,-5.330805602626741135e-02,6.816554540648564822e-03,4.499999999999999833e-02
9.950584888458251953e+00,6.926708944381709809e-01,-5.299233502037251770e-02,6.503587043762443232e-03,4.499999999999999833e-02
9.959219932556152344e+00,6.956017036029702449e-01,-5.069631316245686026e-02,8.087668437897587229e-03,4.499999999999999833e-02
9.967335462570190430e+00,6.994250286205848655e-01,-5.137718754593138121e-02,8.016782929411053402e-03,4.499999999999999833e-02
9.975677490234375000e+00,6.961793600817368644e-01,-5.278684521099720472e-02,8.173557710108112634e-03,4.499999999999999833e-02
9.984284162521362305e+00,6.972859384402768645e-01,-5.135127006814989986e-02,9.604293347636518388e-03,4.499999999999999833e-02
9.992313385009765625e+00,7.000026201989326680e-01,-5.039399101866742781e-02,9.052566585168123764e-03,4.499999999999999833e-02
1.000030064582824707e+01,6.989893449693146410e-01,-4.925783018763670723e-02,9.588529874058308519e-03,4.499999999999999833e-02
1.000913262367248535e+01,6.971863827158828464e-01,-4.593285396756779243e-02,1.171448369975247247e-02,4.499999999999999833e-02
1.001726269721984863e+01,6.988326428809993329e-01,-4.614415983804575488e-02,1.294241969921622847e-02,4.499999999999999833e-02
1.002582406997680664e+01,6.984673296116430397e-01,-4.466057220940850697e-02,1.330951949865404396e-02,4.499999999999999833e-02
1.003433656692504883e+01,6.974412732367911705e-01,-4.257412761199255019e-02,1.513844807821101111e-02,4.499999999999999833e-02
1.004249048233032227e+01,7.006315194882175579e-01,-4.368806741777910702e-02,1.517862726795155513e-02,4.499999999999999833e-02
1.005013942718505859e+01,6.951913551170820771e-01,-4.336834107961733131e-02,1.464211161593828060e-02,4.499999999999999833e-02
1.005906200408935547e+01,6.910303292643844575e-01,-4.229483214405126146e-02,1.447068249580803559e-02,4.499999999999999833e-02
1.006731390953063965e+01,7.011501505508794807e-01,-4.511563199313758238e-02,1.579509739937352136e-02,4.499999999999999833e-02
1.007560753822326660e+01,6.973628893699946873e-01,-4.510870408708644863e-02,1.757149322069668715e-02,4.499999999999999833e-02
1.008395981788635254e+01,6.967972497952634736e-01,-4.591333481509630998e-02,1.882358576750950765e-02,4.499999999999999833e-02
1.009170746803283691e+01,6.973490034971672191e-01,-4.811130056627910268e-02,1.967060856398466367e-02,4.499999999999999833e-02
1.010037899017333984e+01,7.046931712886064236e-01,-4.635864217117549591e-02,1.931981396279192076e-02,4.499999999999999833e-02
1.010866975784301758e+01,7.007985311707199960e-01,-4.510269010775136422e-02,2.017903503403129309e-02,4.499999999999999833e-02
1.011668825149536133e+01,7.019247927552345612e-01,-4.377142707153596629e-02,2.101720124225597494e-02,4.499999999999999833e-02
1.012537598609924316e+01,7.014268199569781981e-01,-4.328410934054489206e-02,2.180206927924191809e-02,4.499999999999999833e-02
1.013439989089965820e+01,7.006942701394741624e-01,-4.122410896571596095e-02,2.174492136363680855e-02,4.499999999999999833e-02
1.014231824874877930e+01,7.084813459648298117e-01,-4.182463673808091420e-02,2.111371071629121812e-02,4.499999999999999833e-02
1.015041923522949219e+01,6.954669791029660653e-01,-3.846024990642585295e-02,2.174086133461282724e-02,4.499999999999999833e-02
1.015902662277221680e+01,6.977280564634388282e-01,-3.595533605977100505e-02,2.146972812204778897e-02,4.499999999999999833e-02
1.016747236251831055e+01,7.037902516137407583e-01,-3.357293841336164708e-02,2.391320913503780857e-02,4.499999999999999833e-02
1.017577242851257324e+01,7.045976151209202287e-01,-3.144568490963069174e-02,2.465313412460705747e-02,4.499999999999999833e-02
1.018398857116699219e+01,6.940120393481732375e-01,-3.159390974118148065e-02,2.512292646839025742e-02,4.499999999999999833e-02
1.019215893745422363e+01,6.948526629490282547e-01,-2.721327233059289002e-02,2.493391800703167321e-02,4.499999999999999833e-02
1.020050716400146484e+01,7.015668188507924175e-01,-2.516178600154407932e-02,2.364917790666899375e-02,4.499999999999999833e-02
1.020922112464904785e+01,6.978207472363967545e-01,-2.256588262074307044e-02,2.378822342760195455e-02,4.499999999999999833e-02
1.021730208396911621e+01,7.031761412949676382e-01,-2.083350738236724314e-02,2.349628382784830702e-02,4.499999999999999833e-02
1.022591590881347656e+01,6.973824173038989382e-01,-1.570750925230273570e-02,2.406685742037285511e-02,4.499999999999999833e-02
1.023401093482971191e+01,7.023185393278124078e-01,-1.349485643519996760e-02,2.366578159171283877e-02,4.499999999999999833e-02
1.024231100082397461e+01,6.940346222142640409e-01,-1.090442564081345669e-02,2.548658149002438686e-02,4.499999999999999833e-02
1.025047302246093750e+01,6.929424391811563888e-01,-8.966671826102400739e-03,2.344257026852072240e-02,4.499999999999999833e-02
1.025858378410339355e+01,6.950886450461304378e-01,-5.338758913784651984e-03,2.109215623770637274e-02,4.499999999999999833e-02
1.026727080345153809e+01,6.971802173724467311e-01,-3.999719777818332850e-03,2.163258638251581989e-02,4.499999999999999833e-02
1.027596735954284668e+01,6.970400119988630072e-01,-3.581625646810863289e-03,2.301289689535838262e-02,4.499999999999999833e-02
1.028403186798095703e+01,6.854327638979331727e-01,-4.513256170283755191e-03,2.084976196322903264e-02,4.499999999999999833e-02
1.029230499267578125e+01,6.881250088481529747e-01,-1.061276472946710977e-03,2.124825959391873562e-02,4.499999999999999833e-02
1.030011510848999023e+01,6.863572417857983776e-01,7.775070321325507517e-05,1.963862690966688279e-02,4.499999999999999833e-02
1.030896091461181641e+01,6.886607286765669134e-01,1.415979864428785432e-03,2.088918477064902884e-02,4.499999999999999833e-02
1.031730294227600098e+01,6.891486216678390786e-01,2.757382622251280078e-03,2.099281793314256711e-02,4.499999999999999833e-02
1.032559776306152344e+01,6.971041305722869286e-01,2.009661108273593042e-03,1.973320879942106268e-02,4.499999999999999833e-02
1.033420538902282715e+01,6.913774448242084869e-01,1.268536445871683337e-03,1.828590271267272957e-02,4.499999999999999833e-02
1.034203290939331055e+01,6.922892572780875442e-01,-4.974943359587966074e-06,2.113367926128439239e-02,4.499999999999999833e-02
1.035015463829040527e+01,6.975427456889533584e-01,-2.694942198147616671e-04,2.038017654262016393e-02,4.499999999999999833e-02
1.035884571075439453e+01,6.937251766149570287e-01,-1.122231655202829501e-03,2.141260665443681793e-02,4.499999999999999833e-02
1.036727643013000488e+01,6.982706670711721353e-01,-7.718950474955956539e-04,2.139077618652577076e-02,4.499999999999999833e-02
1.037560296058654785e+01,6.991927686598859992e-01,-4.470096019327749262e-03,2.104838746061591173e-02,4.499999999999999833e-02
1.038390994071960449e+01,7.032254659497363392e-01,-6.335282712257759088e-03,2.047074974840475126e-02,4.499999999999999833e-02
1.039214992523193359e+01,6.978205260213746763e-01,-1.152343260773116586e-02,1.843851600111445430e-02,4.499999999999999833e-02
1.040022134780883789e+01,6.969011246911623880e-01,-1.410366638533360958e-02,1.956324334378929317e-02,4.499999999999999833e-02
1.040893888473510742e+01,6.997090542385772105e-01,-1.489686108604760736e-02,2.164985518387434194e-02,4.499999999999999833e-02
1.041729903221130371e+01,7.032766286216090013e-01,-1.608061326782685499e-02,2.150161940884421502e-02,4.499999999999999833e-02
1.042593741416931152e+01,6.988240126292046828e-01,-1.790512898264521799e-02,2.146293446573986630e-02,4.499999999999999833e-02
1.043400096893310547e+01,6.968137665243706591e-01,-1.777937089583740693e-02,2.313081257628431947e-02,4.499999999999999833e-02
1.044204068183898926e+01,7.013560347527907357e-01,-2.006517906184995467e-02,2.306157811700594931e-02,4.499999999999999833e-02
1.045009493827819824e+01,7.048525026487379996e-01,-1.978975562446243577e-02,2.378708514052295733e-02,4.499999999999999833e-02
1.045929074287414551e+01,7.000327854262313743e-01,-1.819392759590162528e-02,2.406758625021306747e-02,4.499999999999999833e-02
1.046749114990234375e+01,6.968390652151461584e-01,-1.766501074931682222e-02,2.358901028595538490e-02,4.499999999999999833e-02
1.047566390037536621e+01,7.035200819318569998e-01,-1.473633144643537139e-02,2.399248825533697657e-02,4.499999999999999833e-02
1.048429083824157715e+01,7.026986718391343700e-01,-1.407425250041870537e-02,2.320148026239238909e-02,4.499999999999999833e-02
1.049275565147399902e+01,6.981157430284995469e-01,-1.362166413587344825e-02,2.243228575776416017e-02,4.499999999999999833e-02
1.050032114982604980e+01,7.002927241244153445e-01,-1.314785182287772289e-02,2.168131183741280749e-02,4.499999999999999833e-02
1.050859975814819336e+01,7.023148929606686242e-01,-1.285794769669733328e-02,2.138041494312505758e-02,4.499999999999999833e-02
1.051758575439453125e+01,7.012003534533808313e-01,-1.442741473500575369e-02,2.139283355038702414e-02,4.499999999999999833e-02
1.052566003799438477e+01,6.992423761570278895e-01,-1.428211579298968581e-02,2.089512189613814547e-02,4.499999999999999833e-02
1.053422260284423828e+01,6.943580986966267909e-01,-1.508356752411532144e-02,2.019287062721923653e-02,4.499999999999999833e-02
1.054220223426818848e+01,7.033631663387758248e-01,-1.536516753312684377e-02,1.954463334906239233e-02,4.499999999999999833e-02
1.055033802986145020e+01,7.000838025081870253e-01,-1.554615066922002131e-02,1.870425758400397209e-02,4.499999999999999833e-02
1.055913805961608887e+01,7.042399118596214258e-01,-1.543500513798192267e-02,1.881090759996500647e-02,4.499999999999999833e-02
1.056759357452392578e+01,7.054574151762735834e-01,-1.484063028494707857e-02,1.882077520990855027e-02,4.499999999999999833e-02
1.057593917846679688e+01,7.091822364837269133e-01,-1.497991952233024802e-02,1.905759074493607388e-02,4.499999999999999833e-02
1.058417177200317383e+01,7.070395025519633503e-01,-1.397367115074350276e-02,1.929126495882348483e-02,4.499999999999999833e-02
1.059235548973083496e+01,7.078158593789898312e-01,-1.281296437387322885e-02,1.934597520329436535e-02,4.499999999999999833e-02
