time,vx,vy,yaw,duty
2.925322532653808594e+00,2.709321693086502725e-01,1.616388023840649793e-02,-8.231954439535692225e-03,4.000000000000000083e-02
2.933397531509399414e+00,2.816747045159172513e-01,2.010279915042529134e-02,-8.900705619022853884e-03,4.000000000000000083e-02
2.941951513290405273e+00,2.937784660910011114e-01,2.467748758450219806e-02,-8.959639424184864462e-03,4.000000000000000083e-02
2.950498819351196289e+00,3.066759496456562539e-01,2.736862440422695511e-02,-9.906929534140568663e-03,4.000000000000000083e-02
2.958072185516357422e+00,3.166235031210717366e-01,3.009571184605412328e-02,-1.073234761390000173e-02,4.000000000000000083e-02
2.966945648193359375e+00,3.277694094334399622e-01,3.118878301959327956e-02,-1.169913594125557808e-02,4.000000000000000083e-02
2.975416183471679688e+00,3.408396358938227122e-01,3.319812018668019671e-02,-1.243252292920724207e-02,4.000000000000000083e-02
2.984194993972778320e+00,3.525601671068766541e-01,3.476839892223072825e-02,-1.301592962347842240e-02,4.000000000000000083e-02
2.991756439208984375e+00,3.644525475769043732e-01,3.548770253078983861e-02,-1.363724360097756140e-02,4.000000000000000083e-02
3.000515222549438477e+00,3.750694578249651467e-01,3.498772989536709510e-02,-1.409618429475477039e-02,4.000000000000000083e-02
3.008338451385498047e+00,3.832596449511008752e-01,3.376603345552160740e-02,-1.471367000687021608e-02,4.000000000000000083e-02
3.017519474029541016e+00,3.953221599473494829e-01,3.199850238067064589e-02,-1.553750391792296098e-02,4.000000000000000083e-02
3.025077819824218750e+00,4.017004279534416300e-01,2.978894277235789520e-02,-1.626419781985294702e-02,4.000000000000000083e-02
3.033409833908081055e+00,4.116531212518775296e-01,3.009451509076122022e-02,-1.687716624493278139e-02,4.000000000000000083e-02
3.041971445083618164e+00,4.239729691910384402e-01,3.002035174344553844e-02,-1.744891507263981664e-02,4.000000000000000083e-02
3.050500631332397461e+00,4.302209407756943382e-01,2.965735152875337982e-02,-1.803422271169185034e-02,4.000000000000000083e-02
3.058009624481201172e+00,4.364784022148192055e-01,2.866706049073919349e-02,-1.882368033558428494e-02,4.000000000000000083e-02
3.067536115646362305e+00,4.417256377618351548e-01,2.781000268806409909e-02,-1.944075860675573836e-02,4.000000000000000083e-02
3.075504064559936523e+00,4.514683481688150368e-01,2.829059866047759983e-02,-2.016591007325564330e-02,4.000000000000000083e-02
3.083820343017578125e+00,4.592367430599867961e-01,2.791975909988666377e-02,-2.080568400372338408e-02,4.000000000000000083e-02
3.091962099075317383e+00,4.662806531452680647e-01,2.752803338024953361e-02,-2.154234703090221817e-02,4.000000000000000083e-02
3.100082874298095703e+00,4.726084879266142513e-01,2.854496069534218777e-02,-2.220805310252057380e-02,4.000000000000000083e-02
3.108016014099121094e+00,4.778210304693976118e-01,2.731280433729431703e-02,-2.280114996604626354e-02,4.000000000000000083e-02
3.117072820663452148e+00,4.819096066004497914e-01,2.581587521854417783e-02,-2.284201393407208833e-02,4.000000000000000083e-02
3.125088930130004883e+00,4.830285341726733850e-01,2.510960646115065892e-02,-2.264916301276795677e-02,4.000000000000000083e-02
3.133965253829956055e+00,4.917864240377566309e-01,2.217722660710184229e-02,-2.259354898852643928e-02,4.000000000000000083e-02
3.142266035079956055e+00,4.969254464226380286e-01,1.721490482694301022e-02,-2.235256645687818192e-02,4.000000000000000083e-02
3.150273084640502930e+00,5.017969019513621731e-01,1.022927003039995376e-02,-2.148572606130694923e-02,4.000000000000000083e-02
3.158025026321411133e+00,5.022807122383805556e-01,1.637443875641808556e-03,-2.073432156087618231e-02,4.000000000000000083e-02
3.167194843292236328e+00,5.042176947306996615e-01,-7.288145445361926371e-03,-1.967220280714806341e-02,4.000000000000000083e-02
3.175490140914916992e+00,5.131119702035561447e-01,-1.729044351203075369e-02,-1.869487735489503560e-02,4.000000000000000083e-02
3.183410882949829102e+00,5.132778560418487235e-01,-2.815521012424402822e-02,-1.748147260759874352e-02,4.000000000000000083e-02
3.192459583282470703e+00,5.243765726931208793e-01,-3.773720743274013717e-02,-1.637668187224586291e-02,4.000000000000000083e-02
3.200089931488037109e+00,5.278279638699262533e-01,-4.652523817720970872e-02,-1.550659090031208769e-02,4.000000000000000083e-02
3.208793163299560547e+00,5.344585014720499849e-01,-5.395376585516942214e-02,-1.480965633929464016e-02,4.000000000000000083e-02
3.217463254928588867e+00,5.385367445728100888e-01,-5.866577086292608378e-02,-1.425802045374472728e-02,4.000000000000000083e-02
3.225497484207153320e+00,5.414087982417628009e-01,-5.943000801373470032e-02,-1.353131437649517967e-02,4.000000000000000083e-02
3.233856201171875000e+00,5.431481572067460295e-01,-5.857045079955323225e-02,-1.284422178087928079e-02,4.000000000000000083e-02
3.242004632949829102e+00,5.498420759625497478e-01,-5.374516938241611502e-02,-1.266744687642590295e-02,4.000000000000000083e-02
3.250475883483886719e+00,5.546985632594692017e-01,-5.059682945244089319e-02,-1.288639442944501320e-02,4.000000000000000083e-02
3.258121728897094727e+00,5.502686619245462651e-01,-4.410525347070838598e-02,-1.314293948847885737e-02,4.000000000000000083e-02
3.266953468322753906e+00,5.612380099932714472e-01,-3.828439932314235683e-02,-1.341698851169093043e-02,4.000000000000000083e-02
3.274598360061645508e+00,5.622917896304362451e-01,-3.045045863330744784e-02,-1.351248959926556505e-02,4.000000000000000083e-02
3.282991409301757812e+00,5.680074724275909759e-01,-2.322067385361253899e-02,-1.364275397364192975e-02,4.000000000000000083e-02
3.291290044784545898e+00,5.680085569986806915e-01,-1.821163999325179847e-02,-1.411167150884224189e-02,4.000000000000000083e-02
3.300290822982788086e+00,5.698303636711474773e-01,-1.111882921936154650e-02,-1.418099015259590909e-02,4.000000000000000083e-02
3.308635234832763672e+00,5.709312543702556031e-01,-6.847989852660825265e-03,-1.474208180450215996e-02,4.000000000000000083e-02
3.317075252532958984e+00,5.747662767287895491e-01,-1.845006131170474602e-03,-1.486486648572363581e-02,4.000000000000000083e-02
3.325068712234497070e+00,5.736287264302670774e-01,-1.043286990017995141e-03,-1.503449526051817663e-02,4.000000000000000083e-02
3.333414793014526367e+00,5.761125626007659317e-01,4.057639118563360556e-03,-1.526427275248806031e-02,4.000000000000000083e-02
3.342123508453369141e+00,5.841162380090951789e-01,7.585567172177285974e-03,-1.650330009562801792e-02,4.000000000000000083e-02
3.350264310836791992e+00,5.784532700894249313e-01,1.131088840349925816e-02,-1.696663006443866265e-02,4.000000000000000083e-02
3.358331680297851562e+00,5.771377389455141227e-01,1.226063055870901634e-02,-1.722152971818852879e-02,4.000000000000000083e-02
3.367511749267578125e+00,5.739494131128135557e-01,1.213608327540263536e-02,-1.761579961278676373e-02,4.000000000000000083e-02
3.375483512878417969e+00,5.792523863014280572e-01,1.275749054437406473e-02,-1.764176285931970747e-02,4.000000000000000083e-02
3.383731603622436523e+00,5.790488912222314655e-01,1.110070953200135123e-02,-1.778887598441453513e-02,4.000000000000000083e-02
3.391928911209106445e+00,5.782931061912324200e-01,1.068881063218021094e-02,-1.769049240073974211e-02,4.000000000000000083e-02
3.400912284851074219e+00,5.856696958410699816e-01,9.523483371483043233e-03,-1.769722879598409696e-02,4.000000000000000083e-02
3.408615350723266602e+00,5.877255540392110067e-01,9.746861795878126317e-03,-1.765886605010883251e-02,4.000000000000000083e-02
3.417034387588500977e+00,5.880371158960060463e-01,8.142479635181065073e-03,-1.755617852154750524e-02,4.000000000000000083e-02
3.425112009048461914e+00,5.840670747182733491e-01,5.435000690733037335e-03,-1.738738030487582339e-02,4.000000000000000083e-02
3.433583736419677734e+00,5.892581836944950080e-01,2.398961627369577097e-03,-1.737502215259784100e-02,4.000000000000000083e-02
3.441295146942138672e+00,5.964237309842851387e-01,8.109844896772918244e-04,-1.688010069346957201e-02,4.000000000000000083e-02
3.449729204177856445e+00,5.997526690739891642e-01,-1.891114261066827174e-03,-1.719184770861765382e-02,4.000000000000000083e-02
3.458271503448486328e+00,5.971491491955911446e-01,-4.074033703341302208e-03,-1.705555287832451888e-02,4.000000000000000083e-02
3.467280626296997070e+00,6.003452226913523759e-01,-6.024580108123430214e-03,-1.694325237329019976e-02,4.000000000000000083e-02
3.475467920303344727e+00,6.011631699126024353e-01,-1.191173313324235192e-02,-1.725351035268592528e-02,4.000000000000000083e-02
3.484018564224243164e+00,5.982443275530198168e-01,-1.240510870494290416e-02,-1.508458305657550159e-02,4.000000000000000083e-02
3.492514371871948242e+00,6.061603262129490188e-01,-1.503552994429198895e-02,-1.597147243388179205e-02,4.000000000000000083e-02
3.500876903533935547e+00,6.057210016638044925e-01,-1.568654095184347438e-02,-1.433405004811250799e-02,4.000000000000000083e-02
3.508343458175659180e+00,6.083403717377715569e-01,-1.787123099977063617e-02,-1.416971645192297187e-02,4.000000000000000083e-02
3.517820119857788086e+00,6.127117603094187626e-01,-1.720763664558064635e-02,-1.249232302699207486e-02,4.000000000000000083e-02
3.525414466857910156e+00,6.050102023551950925e-01,-1.919942014281208684e-02,-1.100222399878089848e-02,4.000000000000000083e-02
3.533418893814086914e+00,6.030245868686521238e-01,-1.843854805822610007e-02,-1.082594976985127438e-02,4.000000000000000083e-02
3.541963815689086914e+00,6.095903738652392878e-01,-1.848292215375347408e-02,-1.014716544892026520e-02,4.000000000000000083e-02
3.549677610397338867e+00,6.052183523064036397e-01,-2.015906597841961648e-02,-1.025269761957794262e-02,4.000000000000000083e-02
3.558027267456054688e+00,6.081807020670437769e-01,-1.632847000892351935e-02,-9.683054120075583124e-03,4.000000000000000083e-02
3.566678524017333984e+00,6.119645082944715764e-01,-1.895080612472196946e-02,-9.684326157854783110e-03,4.000000000000000083e-02
3.575461626052856445e+00,6.062971657770838130e-01,-2.047632295625505597e-02,-1.142521487493023714e-02,4.000000000000000083e-02
3.583713054656982422e+00,6.088832345596886242e-01,-2.403928521805311774e-02,-1.137621818416269422e-02,4.000000000000000083e-02
3.591991186141967773e+00,6.128670970822541753e-01,-2.458585847611945152e-02,-1.252779333961196416e-02,4.000000000000000083e-02
3.600297927856445312e+00,6.031316375204887059e-01,-2.704393993863070042e-02,-1.333322347584100197e-02,4.000000000000000083e-02
3.608076810836791992e+00,6.078282231720184559e-01,-2.718340278566124327e-02,-1.372681450081944012e-02,4.000000000000000083e-02
3.616984605789184570e+00,6.146745957601946753e-01,-2.839325142408305469e-02,-1.389711439571608177e-02,4.000000000000000083e-02
3.625576734542846680e+00,6.046583328362412635e-01,-2.887563812955611792e-02,-1.175677353271911696e-02,4.000000000000000083e-02
3.633889675140380859e+00,6.105261519328840647e-01,-2.932287117470859170e-02,-1.170331488657759371e-02,4.000000000000000083e-02
3.642439365386962891e+00,6.084673255083999921e-01,-2.837778888836571881e-02,-9.769209524969370978e-03,4.000000000000000083e-02
3.650518894195556641e+00,6.054349636824880587e-01,-2.933594070504730311e-02,-1.072326162319589375e-02,4.000000000000000083e-02
3.658026456832885742e+00,6.017084121491718118e-01,-2.691023884072687306e-02,-9.015619236671211165e-03,4.000000000000000083e-02
3.666707277297973633e+00,6.016314333622808652e-01,-2.593427174080649086e-02,-9.265356645066924121e-03,4.000000000000000083e-02
3.675071239471435547e+00,5.969271426280635673e-01,-2.378142681492547567e-02,-8.067473805529572217e-03,4.000000000000000083e-02
3.683703660964965820e+00,6.039234836986124844e-01,-2.158683083822648605e-02,-6.716613239156686392e-03,4.000000000000000083e-02
3.692066907882690430e+00,6.024199414659749952e-01,-1.943946290174113425e-02,-5.875146252510601332e-03,4.000000000000000083e-02
3.699680805206298828e+00,5.982178856219556584e-01,-1.877407521956143618e-02,-5.865344046695107616e-03,4.000000000000000083e-02
3.708022594451904297e+00,6.029999269470310841e-01,-1.929580159138637868e-02,-6.658259414110614428e-03,4.000000000000000083e-02
3.717119932174682617e+00,5.994371985764457289e-01,-1.999527440992120847e-02,-8.254376142652732409e-03,4.000000000000000083e-02
3.725234985351562500e+00,6.051226801430376057e-01,-2.060828520784241391e-02,-8.869896712503738678e-03,4.000000000000000083e-02
3.734020471572875977e+00,6.028796826140959686e-01,-1.638624778613522598e-02,-6.788542452336131065e-03,4.000000000000000083e-02
3.741992712020874023e+00,6.053303273847092658e-01,-1.636431484266383241e-02,-5.980908421075480097e-03,4.000000000000000083e-02
3.750096559524536133e+00,6.067004652207207416e-01,-1.492452092267689857e-02,-5.533532529453460969e-03,4.000000000000000083e-02
3.758023738861083984e+00,6.062907384280402656e-01,-1.557342993432996904e-02,-4.857796581691855436e-03,4.000000000000000083e-02
3.766963243484497070e+00,6.064081146698303559e-01,-1.996878287737428176e-02,-6.406923548684545847e-03,4.000000000000000083e-02
3.775607109069824219e+00,6.083344659325142789e-01,-2.056917309997161741e-02,-6.065482936200646165e-03,4.000000000000000083e-02
3.783135414123535156e+00,6.069975415712230982e-01,-1.860845820048164651e-02,-5.506436679419232649e-03,4.000000000000000083e-02
3.791373491287231445e+00,6.109521520504872516e-01,-1.719607074329700461e-02,-4.764191233533057561e-03,4.000000000000000083e-02
3.800271987915039062e+00,6.094160412043769792e-01,-1.444757950003184264e-02,-4.710225092990741151e-03,4.000000000000000083e-02
3.808582544326782227e+00,6.056831852038448982e-01,-1.823701581503538866e-02,-6.694864215963258584e-03,4.000000000000000083e-02
3.817011833190917969e+00,6.092711435521350749e-01,-2.016845127634389265e-02,-5.867920995254925776e-03,4.000000000000000083e-02
3.825085401535034180e+00,6.083124348772134260e-01,-2.123988612057084793e-02,-5.699401462864970083e-03,4.000000000000000083e-02
3.833345413208007812e+00,6.055951228966162114e-01,-2.184803552175872826e-02,-5.733628018214532475e-03,4.000000000000000083e-02
3.842486858367919922e+00,6.142225156616267778e-01,-2.208472468385023341e-02,-5.616966254944792854e-03,4.000000000000000083e-02
3.850476980209350586e+00,6.111746674163979209e-01,-1.962540354119320443e-02,-7.384433181372255031e-03,4.000000000000000083e-02
3.858611822128295898e+00,6.079444965424736225e-01,-1.937461916104690068e-02,-8.264872259233255886e-03,4.000000000000000083e-02
3.867003202438354492e+00,6.135872177591343846e-01,-1.818405083443330392e-02,-7.490148139162231510e-03,4.000000000000000083e-02
3.875495195388793945e+00,6.123096939846568443e-01,-1.950516447721124466e-02,-9.185319554611480822e-03,4.000000000000000083e-02
3.883924245834350586e+00,6.133874189788636189e-01,-1.728030221104523423e-02,-8.340416467051631547e-03,4.000000000000000083e-02
3.891744852066040039e+00,6.158538788640728345e-01,-1.272691408639929286e-02,-7.044904787857645713e-03,4.000000000000000083e-02
3.900257110595703125e+00,6.130610969438066160e-01,-1.304726691196400265e-02,-7.049388239057083339e-03,4.000000000000000083e-02
3.908014535903930664e+00,6.144460139718607161e-01,-1.268081295612807392e-02,-5.965117339917643327e-03,4.000000000000000083e-02
3.916987657546997070e+00,6.156497899141639696e-01,-1.529049190145951795e-02,-7.491244851595882555e-03,4.000000000000000083e-02
3.925077438354492188e+00,6.092947845236498239e-01,-1.575565546687946600e-02,-5.802791969339520829e-03,4.000000000000000083e-02
3.933605194091796875e+00,6.096704601659868050e-01,-1.795619892143402938e-02,-5.629134834733109938e-03,4.000000000000000083e-02
3.942001819610595703e+00,6.161951841130784979e-01,-2.215657468558655113e-02,-5.329240043400399439e-03,4.000000000000000083e-02
3.950284481048583984e+00,6.149208722545302930e-01,-2.767613375857203711e-02,-4.749485493839684762e-03,4.000000000000000083e-02
3.958638668060302734e+00,6.115669211478522715e-01,-2.796298469945735984e-02,-3.915600170707030092e-03,4.000000000000000083e-02
3.966734647750854492e+00,6.143892537493459427e-01,-3.355416479532870311e-02,-4.594508739176703105e-03,4.000000000000000083e-02
3.975109815597534180e+00,6.116506813240543128e-01,-3.819753606535943036e-02,-4.662434177688993750e-03,4.000000000000000083e-02
3.983906984329223633e+00,6.195770002022357170e-01,-4.054643539207582192e-02,-3.120710179031949919e-03,4.000000000000000083e-02
3.992021322250366211e+00,6.213883503667929631e-01,-4.114290593084803105e-02,-1.039631273162782386e-03,4.000000000000000083e-02
4.000262260437011719e+00,6.206455302736755275e-01,-4.065165802461533084e-02,-2.073913303656472128e-04,4.000000000000000083e-02
4.008704423904418945e+00,6.215937252264737145e-01,-4.281333628071888608e-02,8.689501931857074009e-04,4.000000000000000083e-02
4.017358779907226562e+00,6.230355837965804167e-01,-4.331917813291123742e-02,1.167402965291323980e-03,4.000000000000000083e-02
4.025946617126464844e+00,6.227927659396957916e-01,-4.487737238830537961e-02,6.418228318918780921e-04,4.000000000000000083e-02
4.033410072326660156e+00,6.201497185857207661e-01,-4.371279888642334160e-02,2.024724420874020846e-03,4.000000000000000083e-02
4.041866302490234375e+00,6.222992098500758074e-01,-4.312661626165453094e-02,3.760165189591070049e-03,4.000000000000000083e-02
4.049677133560180664e+00,6.244919470999003019e-01,-4.212959963479000897e-02,2.825605636899183263e-03,4.000000000000000083e-02
4.058355331420898438e+00,6.250833425495931905e-01,-4.008430293541281886e-02,3.008317571451014916e-03,4.000000000000000083e-02
4.067705392837524414e+00,6.197157117590965658e-01,-3.839351546913701008e-02,4.696094900057327763e-03,4.000000000000000083e-02
4.075512647628784180e+00,6.212994491759612492e-01,-3.697347502676816972e-02,6.549286353600609380e-03,4.000000000000000083e-02
4.083837985992431641e+00,6.212189656665756399e-01,-3.425105790376926224e-02,7.480315696010491830e-03,4.000000000000000083e-02
4.091990232467651367e+00,6.278990434462452530e-01,-3.098093395908677050e-02,8.347868924207571192e-03,4.000000000000000083e-02
4.100086688995361328e+00,6.235090969822724150e-01,-2.826001171618292701e-02,7.278043875783033433e-03,4.000000000000000083e-02
4.108520746231079102e+00,6.207236879715086753e-01,-2.155769556207980109e-02,7.865928221339461845e-03,4.000000000000000083e-02
4.117007493972778320e+00,6.215531807935575914e-01,-1.579860655257931540e-02,9.577056493258724254e-03,4.000000000000000083e-02
4.125716686248779297e+00,6.204415737148913923e-01,-1.550676677012942026e-02,8.016626481966418818e-03,4.000000000000000083e-02
4.133827209472656250e+00,6.180253485852876816e-01,-1.124348740773108840e-02,8.668064873974382079e-03,4.000000000000000083e-02
4.141773462295532227e+00,6.236437759538869807e-01,-7.986238476759775426e-03,8.986246781378590121e-03,4.000000000000000083e-02
4.150368213653564453e+00,6.202804491929587716e-01,-8.183442111068257863e-03,8.191892166247357124e-03,4.000000000000000083e-02
4.158024311065673828e+00,6.158632379787102318e-01,-9.046544158852889289e-03,8.269535469740610725e-03,4.000000000000000083e-02
4.167180061340332031e+00,6.180305304723596738e-01,-5.931597728667681139e-03,8.928442480107209173e-03,4.000000000000000083e-02
4.175118923187255859e+00,6.094705111397066277e-01,-4.694148446492825769e-03,1.027997498448798147e-02,4.000000000000000083e-02
4.183849573135375977e+00,6.125966043830712859e-01,-3.288055646015910268e-03,9.604862126909599618e-03,4.000000000000000083e-02
4.191969394683837891e+00,6.116553271179678841e-01,-3.956409669311027749e-03,8.214147268865046314e-03,4.000000000000000083e-02
4.200545787811279297e+00,6.087115190015568444e-01,-2.776122228900146458e-03,1.097715275893986625e-02,4.000000000000000083e-02
4.208197832107543945e+00,6.135113882094980209e-01,4.282332548209791820e-04,1.143627999745617727e-02,4.000000000000000083e-02
4.217322587966918945e+00,6.114957420183604331e-01,-3.319621145950350577e-04,1.030631374545881024e-02,4.000000000000000083e-02
4.225085258483886719e+00,6.061102095457071570e-01,-2.199523036477417544e-04,9.523777404070300420e-03,4.000000000000000083e-02
4.233777046203613281e+00,6.066363994896443179e-01,3.626525638128195485e-03,1.056491825865696864e-02,4.000000000000000083e-02
4.241822481155395508e+00,6.161055242987224512e-01,4.549940338387932839e-03,1.200759709153456992e-02,4.000000000000000083e-02
4.250429630279541016e+00,6.089835008031051489e-01,3.283772433901083372e-03,1.203186875619539388e-02,4.000000000000000083e-02
4.258027791976928711e+00,6.112767789367672400e-01,4.186387456006269818e-03,1.234949266581287543e-02,4.000000000000000083e-02
4.266846656799316406e+00,6.115102865797686915e-01,7.172609315122405529e-03,1.278398257775400365e-02,4.000000000000000083e-02
4.274951219558715820e+00,6.146072088460765581e-01,7.045760210482099502e-03,1.123880752430426316e-02,4.000000000000000083e-02
4.284004688262939453e+00,6.162592692084786217e-01,6.252031010781774686e-03,1.190869566513942310e-02,4.000000000000000083e-02
4.292331457138061523e+00,6.144379609007813992e-01,6.533222507305818869e-03,1.253544793772868801e-02,4.000000000000000083e-02
4.300090789794921875e+00,6.134737863911736699e-01,5.926765957353193753e-03,1.107866908741461653e-02,4.000000000000000083e-02
4.308657646179199219e+00,6.133145283257878111e-01,6.298599748203502838e-03,1.501074875008952952e-02,4.000000000000000083e-02
4.317095518112182617e+00,6.156707999105333062e-01,3.154250052007705370e-03,1.394947048601405566e-02,4.000000000000000083e-02
4.325121402740478516e+00,6.078759368078522352e-01,5.622767225165385338e-03,1.463312249772889470e-02,4.000000000000000083e-02
4.333803415298461914e+00,6.138479183050421506e-01,3.211762755928300375e-03,1.813654185582230793e-02,4.000000000000000083e-02
4.341992616653442383e+00,6.174883854726026522e-01,-2.843962363839920657e-03,1.624300863627450506e-02,4.000000000000000083e-02
4.350040197372436523e+00,6.095743452095476744e-01,-8.619829427675732361e-03,1.739804582990114867e-02,4.000000000000000083e-02
4.358182430267333984e+00,6.073323134867341100e-01,-1.306393670766320923e-02,1.849214607603946042e-02,4.000000000000000083e-02
4.367156982421875000e+00,6.136277319507594807e-01,-1.888301617885929790e-02,1.914221432178902713e-02,4.000000000000000083e-02
4.375626087188720703e+00,6.089889067065364925e-01,-2.189511052735314961e-02,2.198569881920340446e-02,4.000000000000000083e-02
4.383537769317626953e+00,6.099010098351334008e-01,-2.337661314496833689e-02,2.362459333039694867e-02,4.000000000000000083e-02
4.392008781433105469e+00,6.157353771773035334e-01,-2.846145716888803801e-02,2.097222049036554653e-02,4.000000000000000083e-02
4.400085449218750000e+00,6.136030133895163940e-01,-2.656889982810429693e-02,2.395292333916826388e-02,4.000000000000000083e-02
4.408310413360595703e+00,6.157330242572541801e-01,-2.952904772945346562e-02,2.280103153546643099e-02,4.000000000000000083e-02
4.416806221008300781e+00,6.170986880250614037e-01,-2.844966207368420166e-02,2.032405537473513241e-02,4.000000000000000083e-02
4.425081968307495117e+00,6.094463947544442872e-01,-2.332037646560864569e-02,2.156674171950773503e-02,4.000000000000000083e-02
4.433250427246093750e+00,6.159611857863590556e-01,-1.821812061757616813e-02,2.441090571369191123e-02,4.000000000000000083e-02
4.442011356353759766e+00,6.217367925348175062e-01,-1.142785622904636186e-02,2.378105796993907478e-02,4.000000000000000083e-02
4.450067996978759766e+00,6.158660085706423315e-01,-8.196933656158629164e-03,2.357710406275955253e-02,4.000000000000000083e-02
4.458006143569946289e+00,6.190965029865972413e-01,-7.711977077927338262e-03,2.152898378323631762e-02,4.000000000000000083e-02
4.467026710510253906e+00,6.246224404588518464e-01,-5.634323657675617200e-03,2.120123505594861263e-02,4.000000000000000083e-02
4.475273847579956055e+00,6.155459210967962891e-01,-1.329542409646422649e-03,2.292791974305673219e-02,4.000000000000000083e-02
4.483654499053955078e+00,6.168632909579372381e-01,-3.951554858004986855e-03,2.085869956258675287e-02,4.000000000000000083e-02
4.492603778839111328e+00,6.134269368331051187e-01,-4.158570185153220335e-03,1.976143486435832930e-02,4.000000000000000083e-02
