time,vx,vy,yaw,duty
3.500791311264038086e+00,4.139041251084755180e-01,-1.220159324800698143e-02,-3.043345728980466000e-02,2.999999999999999889e-02
3.508874893188476562e+00,4.166415702487999972e-01,-2.273105376871684818e-02,-2.967591825522564175e-02,2.999999999999999889e-02
3.517368555068969727e+00,4.175025513843285685e-01,-3.264237563589376945e-02,-2.874230704997285391e-02,2.999999999999999889e-02
3.525642633438110352e+00,4.203336609775759070e-01,-4.339106902890593059e-02,-2.719326087903613937e-02,2.999999999999999889e-02
3.534143209457397461e+00,4.217120491177747676e-01,-5.129755002980066619e-02,-2.658167243421559120e-02,2.999999999999999889e-02
3.542478084564208984e+00,4.223549957836668645e-01,-5.983544265921925120e-02,-2.560980652115385156e-02,2.999999999999999889e-02
3.550318956375122070e+00,4.216811811394937104e-01,-6.562660284867059823e-02,-2.510178145985454690e-02,2.999999999999999889e-02
3.559103965759277344e+00,4.181271549490584993e-01,-7.112109861479923301e-02,-2.442398616591670915e-02,2.999999999999999889e-02
3.566876888275146484e+00,4.241202994220393263e-01,-7.513488101492060700e-02,-2.360798166785921595e-02,2.999999999999999889e-02
3.575680255889892578e+00,4.218920574976410265e-01,-7.621992448169208345e-02,-2.339704356574246955e-02,2.999999999999999889e-02
3.584198474884033203e+00,4.235327358201228520e-01,-7.407852234929968027e-02,-2.310961410663355670e-02,2.999999999999999889e-02
3.591907739639282227e+00,4.229768425445694646e-01,-7.017809437865332733e-02,-2.313393049989041772e-02,2.999999999999999889e-02
3.600448846817016602e+00,4.209345438935662709e-01,-6.692609928253910601e-02,-2.287882839763300674e-02,2.999999999999999889e-02
3.608847141265869141e+00,4.230349163480955355e-01,-6.025243739760064582e-02,-2.234841095513876233e-02,2.999999999999999889e-02
3.617483854293823242e+00,4.199783978497012571e-01,-5.484068181950395304e-02,-2.205928614564025420e-02,2.999999999999999889e-02
3.625854015350341797e+00,4.246088952950981543e-01,-4.849582778228607449e-02,-2.246377995511053896e-02,2.999999999999999889e-02
3.634185552597045898e+00,4.232482597158987447e-01,-4.434829006522313100e-02,-2.235410937129674383e-02,2.999999999999999889e-02
3.642501354217529297e+00,4.256151246266420829e-01,-4.031219787213367878e-02,-2.257977535495928750e-02,2.999999999999999889e-02
3.650857925415039062e+00,4.194805034092672358e-01,-3.546574725952597595e-02,-2.273004783093201392e-02,2.999999999999999889e-02
3.659204483032226562e+00,4.236091483744220954e-01,-3.058095608461345802e-02,-2.298985823498237227e-02,2.999999999999999889e-02
3.667326211929321289e+00,4.216477106071264136e-01,-2.584903545552695234e-02,-2.349772848429974859e-02,2.999999999999999889e-02
3.675602197647094727e+00,4.226103078653262735e-01,-2.104572917112971717e-02,-2.372432304976933304e-02,2.999999999999999889e-02
3.684017896652221680e+00,4.250145024578456665e-01,-1.623549638217441568e-02,-2.372205168532098493e-02,2.999999999999999889e-02
3.692270755767822266e+00,4.207517758025928201e-01,-1.181609578016549165e-02,-2.462596074402279706e-02,2.999999999999999889e-02
3.700152635574340820e+00,4.245369886729425390e-01,-1.254947975284126035e-02,-2.486873628702464603e-02,2.999999999999999889e-02
3.709128618240356445e+00,4.227035400480102512e-01,-1.329893755089734363e-02,-2.470388512380882265e-02,2.999999999999999889e-02
3.717441558837890625e+00,4.205648633074376974e-01,-1.293031132740234991e-02,-2.462630574908999948e-02,2.999999999999999889e-02
3.725353002548217773e+00,4.252819159746595856e-01,-1.056111622651759348e-02,-2.486896652441179800e-02,2.999999999999999889e-02
3.733972549438476562e+00,4.260316524948670747e-01,-8.938096942744206894e-03,-2.501049808959204465e-02,2.999999999999999889e-02
3.742295265197753906e+00,4.246465079522918629e-01,-8.276126409807833470e-03,-2.509869332099493033e-02,2.999999999999999889e-02
3.750117063522338867e+00,4.258583783974332349e-01,-9.624850919496783300e-03,-2.509823860158260506e-02,2.999999999999999889e-02
3.759181976318359375e+00,4.246330436856986523e-01,-1.234947539866779534e-02,-2.587831167828500215e-02,2.999999999999999889e-02
3.767569780349731445e+00,4.249022674170773728e-01,-1.226787377266403724e-02,-2.674680458936175981e-02,2.999999999999999889e-02
3.776030778884887695e+00,4.264764022576826297e-01,-1.581366986298330182e-02,-2.755453991001649214e-02,2.999999999999999889e-02
3.784216165542602539e+00,4.294790076073169982e-01,-1.412450728258753119e-02,-2.763177486439500480e-02,2.999999999999999889e-02
3.792251348495483398e+00,4.273544565238029946e-01,-1.137015667846212608e-02,-2.764151446022009365e-02,2.999999999999999889e-02
3.800498008728027344e+00,4.311826161579416228e-01,-7.842437543754115364e-03,-2.808852892524785552e-02,2.999999999999999889e-02
3.808959960937500000e+00,4.274626623849043794e-01,-7.924387437825966204e-03,-2.848164111755311853e-02,2.999999999999999889e-02
3.817275762557983398e+00,4.327056374720292808e-01,-9.567689263198618163e-03,-2.877214439455542949e-02,2.999999999999999889e-02
3.825816631317138672e+00,4.304565063326416530e-01,-1.514538243794242602e-02,-2.911495190372628480e-02,2.999999999999999889e-02
3.834154844284057617e+00,4.318965140693818983e-01,-1.494159796281862608e-02,-2.977833100124898519e-02,2.999999999999999889e-02
3.842269659042358398e+00,4.312826056176370382e-01,-1.336205185989360923e-02,-3.042352513906246281e-02,2.999999999999999889e-02
3.850186347961425781e+00,4.290985240818144253e-01,-1.340364144867775206e-02,-3.074676787052466748e-02,2.999999999999999889e-02
3.859210968017578125e+00,4.258202593255628332e-01,-1.133652680037250220e-02,-3.030588067265974420e-02,2.999999999999999889e-02
3.867283344268798828e+00,4.226908918468613163e-01,-1.032805886560371825e-02,-3.047316361245825181e-02,2.999999999999999889e-02
3.876132726669311523e+00,4.242701209535351126e-01,-9.916860179514215556e-03,-3.102163163265711163e-02,2.999999999999999889e-02
3.884167432785034180e+00,4.213417804464641980e-01,-1.138004538558386528e-02,-3.287881101990369759e-02,2.999999999999999889e-02
3.892168760299682617e+00,4.209377724790314135e-01,-1.058337832677178417e-02,-3.394117928733780820e-02,2.999999999999999889e-02
3.900228738784790039e+00,4.182505291446131923e-01,-8.532101627872731506e-03,-3.389752188725025928e-02,2.999999999999999889e-02
3.908966541290283203e+00,4.191989243970842827e-01,-3.144604056950329497e-03,-3.401653353428590182e-02,2.999999999999999889e-02
3.917265415191650391e+00,4.199657419644737821e-01,-4.515214064871509239e-03,-3.354780022157500402e-02,2.999999999999999889e-02
3.925771236419677734e+00,4.197067814963181265e-01,-5.927047459271009636e-03,-3.305566656654288643e-02,2.999999999999999889e-02
3.934188127517700195e+00,4.196044073519281659e-01,-8.833182718648144652e-03,-3.277055952208549755e-02,2.999999999999999889e-02
3.942499876022338867e+00,4.211127839022120734e-01,-1.521768352367489606e-02,-3.372254288662393518e-02,2.999999999999999889e-02
3.950125932693481445e+00,4.222800264678329141e-01,-1.803109602286311411e-02,-3.331471659175964245e-02,2.999999999999999889e-02
3.959259510040283203e+00,4.183480060627989272e-01,-2.099405673856101148e-02,-3.295814637584530693e-02,2.999999999999999889e-02
3.967360258102416992e+00,4.207342459727325124e-01,-2.349300117567704876e-02,-3.234705880745102069e-02,2.999999999999999889e-02
3.975892543792724609e+00,4.204314443431920734e-01,-2.663517867882272960e-02,-3.161272514206699136e-02,2.999999999999999889e-02
3.983360052108764648e+00,4.229259073635587285e-01,-3.041359730152410831e-02,-3.165133602868927531e-02,2.999999999999999889e-02
3.992503166198730469e+00,4.238588108020276413e-01,-3.411856733836241690e-02,-3.165722970907852707e-02,2.999999999999999889e-02
4.000102281570434570e+00,4.253436930094441903e-01,-3.962833808441773575e-02,-3.262577595086171151e-02,2.999999999999999889e-02
4.009102821350097656e+00,4.248240519176127994e-01,-4.036985924277785437e-02,-3.201725040203533962e-02,2.999999999999999889e-02
4.017303705215454102e+00,4.267040721360017552e-01,-4.080117362281372728e-02,-3.218945529991298904e-02,2.999999999999999889e-02
4.025918722152709961e+00,4.313648834257432507e-01,-4.149977015868417524e-02,-3.283168757360116485e-02,2.999999999999999889e-02
4.033903360366821289e+00,4.293963817210912914e-01,-4.077839981792431845e-02,-3.231604639551397679e-02,2.999999999999999889e-02
4.042564153671264648e+00,4.335816489290388875e-01,-4.060840059542765446e-02,-3.196549345822832094e-02,2.999999999999999889e-02
4.050398111343383789e+00,4.345219908976186707e-01,-4.077638250297484224e-02,-3.320091227165992281e-02,2.999999999999999889e-02
4.059181928634643555e+00,4.352032518011281215e-01,-4.098928814832873690e-02,-3.343567910673520688e-02,2.999999999999999889e-02
4.067639112472534180e+00,4.345556085322667128e-01,-4.096919929211580158e-02,-3.418937541188624141e-02,2.999999999999999889e-02
4.075617074966430664e+00,4.329630668321864384e-01,-3.894608859824628261e-02,-3.335884827567405647e-02,2.999999999999999889e-02
4.084204196929931641e+00,4.291501528245526553e-01,-3.404907522320217705e-02,-3.264812069194156924e-02,2.999999999999999889e-02
4.092298984527587891e+00,4.304902809887780069e-01,-3.471215369755298319e-02,-3.193706950780470649e-02,2.999999999999999889e-02
4.100350856781005859e+00,4.306779379269268238e-01,-3.571858883539116153e-02,-3.218910391021724549e-02,2.999999999999999889e-02
4.109182119369506836e+00,4.305371691046618321e-01,-3.219087143532517459e-02,-3.146402727862139537e-02,2.999999999999999889e-02
4.117487430572509766e+00,4.322986085542640522e-01,-3.293801410061895918e-02,-3.125575143068737988e-02,2.999999999999999889e-02
4.125857830047607422e+00,4.335315745832562517e-01,-3.340033003353259228e-02,-3.096475190878918149e-02,2.999999999999999889e-02
4.134016752243041992e+00,4.313092915513100367e-01,-3.302601782981953032e-02,-3.155606960418993329e-02,2.999999999999999889e-02
4.142326116561889648e+00,4.339545598378579672e-01,-3.438318766686863925e-02,-3.262455749161409513e-02,2.999999999999999889e-02
4.150426149368286133e+00,4.321201696418526805e-01,-3.191308329734859200e-02,-3.258450505567889871e-02,2.999999999999999889e-02
4.159195899963378906e+00,4.350663012817762576e-01,-3.090698266798570099e-02,-3.118780860391398915e-02,2.999999999999999889e-02
4.167506694793701172e+00,4.356728370351625190e-01,-3.781836503121938087e-02,-3.139534018286353756e-02,2.999999999999999889e-02
4.175869464874267578e+00,4.405461988059334866e-01,-3.740984292405410971e-02,-3.113338446917474425e-02,2.999999999999999889e-02
4.184278249740600586e+00,4.413436563150666680e-01,-3.548662025714838936e-02,-3.214577122260008080e-02,2.999999999999999889e-02
4.192436695098876953e+00,4.374180313556214061e-01,-3.162606542350916011e-02,-3.253961852544047517e-02,2.999999999999999889e-02
4.200503587722778320e+00,4.378843813917249195e-01,-3.123923613410898442e-02,-3.315704404973519870e-02,2.999999999999999889e-02
4.209171056747436523e+00,4.384245579819014971e-01,-2.888927808414249940e-02,-3.249360539109215351e-02,2.999999999999999889e-02
4.217645168304443359e+00,4.402336861772403465e-01,-2.629104995168998066e-02,-3.329530606741892829e-02,2.999999999999999889e-02
4.225774049758911133e+00,4.416247494483583891e-01,-2.402649460942101606e-02,-3.426279018340246119e-02,2.999999999999999889e-02
4.233982324600219727e+00,4.402523681592961369e-01,-2.568138801681765782e-02,-3.466347976383644947e-02,2.999999999999999889e-02
4.242310047149658203e+00,4.413592022181586638e-01,-3.203245700426379794e-02,-3.519316830056103823e-02,2.999999999999999889e-02
4.250115633010864258e+00,4.428954863927091479e-01,-2.708695651959580619e-02,-3.409769632329223699e-02,2.999999999999999889e-02
4.259157180786132812e+00,4.365082510234010726e-01,-3.235397147363565373e-02,-3.540886672933728913e-02,2.999999999999999889e-02
4.267616033554077148e+00,4.363389992027276731e-01,-3.049348334217711828e-02,-3.515912265537016884e-02,2.999999999999999889e-02
4.275643587112426758e+00,4.401824672050967391e-01,-3.360031704429389254e-02,-3.505173540584975711e-02,2.999999999999999889e-02
4.284087657928466797e+00,4.389132496275482964e-01,-3.296684096661336300e-02,-3.344664977206314449e-02,2.999999999999999889e-02
4.292308807373046875e+00,4.403685566871414214e-01,-3.634798556191228686e-02,-3.274945040318365252e-02,2.999999999999999889e-02
4.300571203231811523e+00,4.378852864469374717e-01,-4.022809873101281658e-02,-3.185503364733215798e-02,2.999999999999999889e-02
4.309224843978881836e+00,4.358943586134089720e-01,-4.517361990823744178e-02,-3.238284854372755484e-02,2.999999999999999889e-02
4.318096876144409180e+00,4.389229657074117386e-01,-4.679350121678109431e-02,-3.111608123669501111e-02,2.999999999999999889e-02
4.325721025466918945e+00,4.374476040896605467e-01,-4.668092397191967585e-02,-3.109329477651382942e-02,2.999999999999999889e-02
4.334026575088500977e+00,4.375149838460949958e-01,-5.060148281058022418e-02,-3.179239756557825786e-02,2.999999999999999889e-02
4.342480659484863281e+00,4.412917006623054972e-01,-5.107665119045157187e-02,-3.176073140179967030e-02,2.999999999999999889e-02
4.350157976150512695e+00,4.414286803959444616e-01,-5.489943368652831779e-02,-3.057245177966988817e-02,2.999999999999999889e-02
4.359182357788085938e+00,4.396689833645314738e-01,-5.901073770391314366e-02,-3.123527508073939418e-02,2.999999999999999889e-02
4.367057800292968750e+00,4.397755467716265021e-01,-5.980574221176145761e-02,-2.996738383930151045e-02,2.999999999999999889e-02
4.376135826110839844e+00,4.400066321780192746e-01,-5.878278522478227325e-02,-2.970565279650444479e-02,2.999999999999999889e-02
4.383971929550170898e+00,4.404288882643836445e-01,-5.584067297162174925e-02,-2.867276318125018889e-02,2.999999999999999889e-02
4.392271995544433594e+00,4.414416968412160358e-01,-5.393189617567077654e-02,-2.882733476123952240e-02,2.999999999999999889e-02
4.400229454040527344e+00,4.395888832576383409e-01,-5.356945019807542868e-02,-2.821652083825482854e-02,2.999999999999999889e-02
4.409110546112060547e+00,4.380732230809960548e-01,-4.861871969907185370e-02,-2.776169610164289439e-02,2.999999999999999889e-02
4.417493104934692383e+00,4.379147401134877993e-01,-4.566283458199549283e-02,-2.744766599752141920e-02,2.999999999999999889e-02
4.425599813461303711e+00,4.361023238107389344e-01,-4.207582823303308156e-02,-2.808654928759369077e-02,2.999999999999999889e-02
4.433953523635864258e+00,4.367499343494259390e-01,-4.617566623934684505e-02,-2.875298808093348576e-02,2.999999999999999889e-02
4.442383050918579102e+00,4.393797542045592697e-01,-4.291904168305509665e-02,-2.679923821373483145e-02,2.999999999999999889e-02
4.450703144073486328e+00,4.396096236632580090e-01,-4.731450564928043473e-02,-2.817110081145420344e-02,2.999999999999999889e-02
4.459229469299316406e+00,4.328976932788003440e-01,-4.741315966022975614e-02,-2.873350867492269894e-02,2.999999999999999889e-02
4.467486619949340820e+00,4.380686891441140096e-01,-4.833098361367626356e-02,-2.802938404060249453e-02,2.999999999999999889e-02
4.475919485092163086e+00,4.352535448601951851e-01,-4.633460118020621410e-02,-2.780070269837704722e-02,2.999999999999999889e-02
4.484236001968383789e+00,4.356911109758739298e-01,-4.540735051802909789e-02,-2.736591832671425584e-02,2.999999999999999889e-02
4.492390155792236328e+00,4.370006230588533991e-01,-4.542764166941996862e-02,-2.716333714857617834e-02,2.999999999999999889e-02
4.500289440155029297e+00,4.342184317354342293e-01,-4.342827666213490423e-02,-2.805609898012561762e-02,2.999999999999999889e-02
4.508893728256225586e+00,4.353813361900545909e-01,-4.410781317903172266e-02,-2.985608928045382568e-02,2.999999999999999889e-02
4.517374038696289062e+00,4.323917050194228118e-01,-4.028073917793187353e-02,-3.069551535969218189e-02,2.999999999999999889e-02
4.525935173034667969e+00,4.312913953412730317e-01,-3.674301572543579864e-02,-2.916825486716972254e-02,2.999999999999999889e-02
4.534187078475952148e+00,4.310361368398992754e-01,-3.412949221442671682e-02,-3.017843759391750785e-02,2.999999999999999889e-02
4.542457818984985352e+00,4.337112553209704346e-01,-3.166544329589320722e-02,-2.884782652892866131e-02,2.999999999999999889e-02
4.550356388092041016e+00,4.292417313704765536e-01,-3.063982801859348876e-02,-2.839035455005414765e-02,2.999999999999999889e-02
4.559039592742919922e+00,4.315143130281834938e-01,-2.918301579575820898e-02,-2.789783920727849711e-02,2.999999999999999889e-02
4.567645549774169922e+00,4.309485997460623663e-01,-2.760545500824087076e-02,-2.756219976209408132e-02,2.999999999999999889e-02
4.575641393661499023e+00,4.323820795889423141e-01,-3.095519090822178646e-02,-2.909757681025536627e-02,2.999999999999999889e-02
4.584104299545288086e+00,4.322249175041021907e-01,-3.174419945595264442e-02,-3.019823162433316749e-02,2.999999999999999889e-02
4.592104673385620117e+00,4.334722155275377853e-01,-3.046585838297471982e-02,-3.098408803834095185e-02,2.999999999999999889e-02
4.600384235382080078e+00,4.328742542292111084e-01,-2.881182208230732497e-02,-3.169935139654781603e-02,2.999999999999999889e-02
4.609147071838378906e+00,4.298820955526517773e-01,-3.280541817198497773e-02,-3.306716825430320444e-02,2.999999999999999889e-02
